InnateDB ID	UNIPROT	ENSEMBL	Entrez ID	RefSeq
143186	Q3T9Z9	ENSMUSG00000039531	72580	NP_082563
134510	Q923Z4	ENSMUSG00000046518	114712	NP_277057
168322	Q61193	ENSMUSG00000041354	19732	NP_033085
168474	Q9Z0H1	ENSMUSG00000024312	57315	NP_065628
148655	Q9WV56	ENSMUSG00000072625	12165	NP_062379
168558	Q9Z0F0	ENSMUSG00000067370	54218	NP_062293
168573	P62270	ENSMUSG00000008668	20084	NP_035426
148686	P49194	ENSMUSG00000041534	19661	NP_056560
155909	P13439	ENSMUSG00000022814	22247	NP_033497
168605	Q8C754	ENSMUSG00000024319	224705	NP_766208
134527	P26687	ENSMUSG00000035799	22160	NP_035788
159099	Q9CPP7	ENSMUSG00000024768	67717	NP_080610
148740	Q5HZG9	ENSMUSG00000044519	382867	NP_001013799
154642	Q3UR78	ENSMUSG00000070858	381633	NP_001028630
154702	Q3UGX3	ENSMUSG00000048142	269642	NP_001001985
168781	P01901	ENSMUSG00000061232	14972	NP_001001892
143710	Q60855	ENSMUSG00000021408	19766	NP_033094
169288	O35730	ENSMUSG00000024325	19763	NP_033092
169363	P50171	ENSMUSG00000073422	14979	NP_038571
134428	Q9D5S7	ENSMUSG00000056215	74354	NP_083162
143506	Q4KL14	ENSMUSG00000071340	692132	NP_001156409
143840	Q8R164	ENSMUSG00000038286	68021	NP_080788
143544	Q8CE93	ENSMUSG00000039508	270711	NP_001074634
169769	Q64739	ENSMUSG00000024330	12815	NP_034056
161461	Q60787	ENSMUSG00000002699	16822	NP_034826
148817	Q8BVM2	ENSMUSG00000047441	239029	NP_766396
159262	Q3U4B4	ENSMUSG00000024770	70166	NP_081616
143914	Q7TMM9	ENSMUSG00000058672	22151	NP_033476
133453	Q80WJ7	ENSMUSG00000022255	67154	NP_080278
148302	Q9WUB4	ENSMUSG00000031516	22428	NP_035852
143579	Q8R100	ENSMUSG00000049872	103511	NP_849239
159314	Q8K2A6	ENSMUSG00000056078	78753	NP_076392
173030	Q7TQJ8	ENSMUSG00000036459	101543	NP_997095
148374	P0C7A3	ENSMUSG00000071113	234155	NP_001119786
159371	Q9D3J5	ENSMUSG00000024774	52024	NP_077166
143596	Q8C9E8	ENSMUSG00000046031	215900	NP_780658
143968	Q9CWF2	ENSMUSG00000045136	73710	NP_076205
148392	Q9CQ74	ENSMUSG00000031513	68192	NP_080885
173092	Q9Z1F9	ENSMUSG00000052997	50995	NP_057891
149152	Q61041	ENSMUSG00000048337	19065	NP_032945
143644	Q8BLI4	ENSMUSG00000039497	212898	NP_766096
134518	Q8CIA5	ENSMUSG00000018999	58246	NP_067410
251902	Q8QZX2	ENSMUSG00000079555	231123	NP_666271
148433	Q8R3Q0	ENSMUSG00000031532	67887	NP_080708
144030	Q3UHH2	ENSMUSG00000038267	73102	NP_001028339
705306	P28076	ENSMUSG00000096727	16912	NP_038613
173210	Q8C5N5	ENSMUSG00000002635	68079	NP_080825
159407	Q76N33	ENSMUSG00000024776	76630	NP_083958
154960	Q6ZPK7	ENSMUSG00000037224	231125	NP_001015039
170702	P28063	ENSMUSG00000024338	16913	NP_034854
173255	P06745	ENSMUSG00000036427	14751	NP_032181
170752	P36371	ENSMUSG00000024339	21355	NP_035660
161665	Q922I5	ENSMUSG00000047861	14233	NP_076396
161694	Q8C3J5	ENSMUSG00000020143	94176	NP_203538
149310	Q3UEN2	ENSMUSG00000041471	75698	NP_083665
133549	Q91XQ6	ENSMUSG00000022257	114128	NP_277056
159493	P62737	ENSMUSG00000035783	11475	NP_031418
170861	P14483	ENSMUSG00000073421	14961	NP_996988
143684	O88852	ENSMUSG00000047514	22110	NP_033459
170982	P14434	ENSMUSG00000036594	14960	NP_034508
143728	Q8C5P5	ENSMUSG00000039480	319638	NP_795942
143704	Q8VD63	ENSMUSG00000039485	72480	NP_084479
134598	P45376	ENSMUSG00000001642	11677	NP_033788
133598	O08746	ENSMUSG00000022324	17181	NP_058042
149406	P26443	ENSMUSG00000021794	14661	NP_032159
162368	Q6GQV1	ENSMUSG00000069911	574403	NP_001020553
155018	Q9QZS2	ENSMUSG00000029110	19822	NP_035408
173430	Q8K2F8	ENSMUSG00000066568	67070	NP_080224
149517	Q8CF02	ENSMUSG00000043681	69134	NP_899101
134635	P45377	ENSMUSG00000029762	14187	NP_032038
171370	O70355	ENSMUSG00000024340	547431	NP_524574
155042	Q8CGI1	ENSMUSG00000037210	231128	NP_001230052
149545	Q9Z0F7	ENSMUSG00000023064	20618	NP_035560
149603	A6H6E2	ENSMUSG00000041445	105450	NP_694767
171433	Q7TST0	ENSMUSG00000062638	100038862	NP_001104564
143867	Q05306	ENSMUSG00000039462	12813	NP_034055
149689	P36895	ENSMUSG00000021796	12166	NP_033888
134752	P21300	ENSMUSG00000052131	11997	NP_033861
143102	Q8VE99	ENSMUSG00000042111	69668	NP_081435
143158	Q8VHZ7	ENSMUSG00000026127	27993	NP_848716
134975	Q8K2H3	ENSMUSG00000036501	225358	NP_666196
133743	Q8K0S2	ENSMUSG00000044726	239368	NP_775597
143216	Q61152	ENSMUSG00000026126	19253	NP_035336
159640	Q9Z0F5	ENSMUSG00000050370	12642	NP_034020
134820	P15327	ENSMUSG00000038871	12183	NP_031589
133786	P52760	ENSMUSG00000022323	15473	NP_032313
155271	Q99JG7	ENSMUSG00000059866	231130	NP_620703
143331	O70169	ENSMUSG00000026125	21755	NP_033381
143386	P97766	ENSMUSG00000026124	12627	NP_031711
135091	Q64527	ENSMUSG00000012282	20890	NP_033316
143431	A6H6T1	ENSMUSG00000037529	21756	NP_033382
134912	B1AXD8	ENSMUSG00000028291	433693	NP_001007590
135118	Q99MH5	ENSMUSG00000035984	75533	NP_542368
134046	Q91WC7	ENSMUSG00000038879	223473	NP_663444
143500	Q6NS69	ENSMUSG00000045174	211383	NP_998892
159817	Q64345	ENSMUSG00000074896	15959	NP_034631
171982	Q3U1Z5	ENSMUSG00000034786	106512	NP_598877
172072	O35984	ENSMUSG00000034673	18515	NP_059491
172216	O35445	ENSMUSG00000015478	54197	NP_062276
172343	Q6GUQ1	ENSMUSG00000015467	81701	NP_690886
135066	Q3U186	ENSMUSG00000028292	109093	NP_852071
172422	O35448	ENSMUSG00000015474	54397	NP_062314
144166	Q8JZU6	ENSMUSG00000021411	66895	NP_080107
172541	O35449	ENSMUSG00000015476	260297	NP_112152
135646	Q8BGZ4	ENSMUSG00000024370	52563	NP_848124
155611	Q9D2V8	ENSMUSG00000001082	68294	NP_080936
155704	Q8R3N1	ENSMUSG00000036693	75416	NP_083554
173526	Q8K0E1	ENSMUSG00000030499	233107	NP_666300
159854	Q64282	ENSMUSG00000034459	15957	NP_032357
172572	O35450	ENSMUSG00000033739	56299	NP_063926
172578	O35451	ENSMUSG00000015461	12915	NP_059102
156380	Q9ESG2	ENSMUSG00000022832	76378	NP_109669
135201	Q61420	ENSMUSG00000028293	24060	NP_036025
159874	Q8BGC3	ENSMUSG00000009378	240638	NP_766426
150449	Q65Z40	ENSMUSG00000041408	218914	NP_001004436
173577	Q8BQ86	ENSMUSG00000060402	68947	NP_780349
163056	Q6PAR5	ENSMUSG00000026867	66691	NP_079985
143547	Q7TNR9	ENSMUSG00000037509	226970	NP_898840
135274	Q6PE87	ENSMUSG00000028294	69329	NP_081317
135800	O35118	ENSMUSG00000024366	14587	NP_034410
156409	Q8K2J4	ENSMUSG00000022833	239839	NP_766412
135847	P48967	ENSMUSG00000044201	12532	NP_033990
144268	Q9WTJ8	ENSMUSG00000038246	108161	NP_620085
135388	Q3V037	ENSMUSG00000071015	214568	NP_001028427
135950	Q8BXQ8	ENSMUSG00000034300	66306	NP_780313
135427	Q9CQQ0	ENSMUSG00000028295	66291	NP_079747
163251	Q8VCH5	ENSMUSG00000070953	227746	NP_663497
173549	P03940	ENSMUSG00000024365	13079	NP_034125
135474	Q9Z2U2	ENSMUSG00000039967	30046	NP_038917
148485	Q8BFV3	ENSMUSG00000031530	319520	NP_795907
162424	Q923A2	ENSMUSG00000069910	70385	NP_081687
150624	Q61627	ENSMUSG00000041078	14803	NP_032192
173976	Q9JHN8	ENSMUSG00000061207	54402	NP_062315
148532	Q6PFX9	ENSMUSG00000031529	21951	NP_780300
163450	Q8BJY1	ENSMUSG00000026869	66998	NP_542121
136414	P08046	ENSMUSG00000038418	13653	NP_031939
174547	P21180	ENSMUSG00000024371	12263	NP_038512
135036	Q8BGY5	ENSMUSG00000057137	68487	NP_932103
144277	Q61136	ENSMUSG00000021413	19134	NP_038858
134139	Q9JI10	ENSMUSG00000022329	56274	NP_062609
135081	Q7TMQ7	ENSMUSG00000058486	101240	NP_001013384
163632	Q9CXG9	ENSMUSG00000026873	74016	NP_082992
135569	P01216	ENSMUSG00000028298	12640	NP_034019
136443	Q8BWY3	ENSMUSG00000024360	225363	NP_659115
173586	Q11136	ENSMUSG00000063931	18624	NP_032846
175074	Q91VA1	ENSMUSG00000007034	70129	NP_076046
156394	Q8BIL2	ENSMUSG00000051246	403174	NP_997160
135192	P70278	ENSMUSG00000029848	20899	NP_033318
159979	Q80WE4	ENSMUSG00000024795	240641	NP_898867
144624	Q497N7	ENSMUSG00000021415	66761	NP_080026
175208	O35657	ENSMUSG00000007038	18010	NP_035023
136511	P38647	ENSMUSG00000024359	15526	NP_034611
163730	P39428	ENSMUSG00000026875	22029	NP_033447
135628	Q8VE04	ENSMUSG00000073910	214944	NP_835162
606687	P17879	ENSMUSG00000090877	15511	NP_034608
606688	Q61696	ENSMUSG00000091971	193740	NP_034609
175341	P16627	ENSMUSG00000007033	15482	NP_038586
163835	P06684	ENSMUSG00000026874	15139	NP_034536
175539	Q9Z1Q9	ENSMUSG00000007029	22321	NP_035820
175754	Q9JHA8	ENSMUSG00000007030	27762	NP_613048
156609	Q9D3B1	ENSMUSG00000035376	70757	NP_076076
175853	Q9CY86	ENSMUSG00000036185	78376	NP_076382
156529	Q9R098	ENSMUSG00000029102	54426	NP_062320
173696	P53568	ENSMUSG00000056216	12611	NP_034014
147924	Q91Y74	ENSMUSG00000032038	20443	NP_033204
134783	Q6PHS6	ENSMUSG00000020590	217463	NP_001014973
176247	Q9Z1Q5	ENSMUSG00000007041	114584	NP_254279
156612	Q18PE0	ENSMUSG00000044716	231134	NP_766296
606693	Q9Z1Q4	ENSMUSG00000092586	68468	NP_075952
176374	Q9Z1Q3	ENSMUSG00000073413	114654	NP_258439
176496	Q9Z1Q2	ENSMUSG00000007036	193742	NP_848707
156700	P55302	ENSMUSG00000029103	16976	NP_038615
176576	Q8K1T5	ENSMUSG00000034482	114652	NP_683749
176611	Q8K1T4	ENSMUSG00000043807	266614	NP_683741
176640	P67871	ENSMUSG00000024387	13001	NP_034105
136630	P26231	ENSMUSG00000037815	12385	NP_033948
162473	Q9WVB4	ENSMUSG00000056427	20564	NP_035542
148036	Q9DAR7	ENSMUSG00000032040	69305	NP_081306
176758	Q9Z1R4	ENSMUSG00000043311	114585	NP_258438
176786	Q9Z1R3	ENSMUSG00000024391	55938	NP_061286
135676	Q7TSL0	ENSMUSG00000042993	387510	NP_954608
156658	P84309	ENSMUSG00000022840	224129	NP_001012783
177226	O70200	ENSMUSG00000024397	11629	NP_062340
164259	Q91V41	ENSMUSG00000026878	68365	NP_080973
173733	P63115	ENSMUSG00000030495	53896	NP_059090
135710	Q6DFW0	ENSMUSG00000028300	73205	NP_001074812
177329	P41155	ENSMUSG00000024399	16994	NP_032544
148260	Q9DBG7	ENSMUSG00000032042	67398	NP_080406
177399	P09225	ENSMUSG00000024402	16992	NP_034865
136748	Q8BGA3	ENSMUSG00000071862	107065	NP_821072
177425	O88995	ENSMUSG00000042419	18038	NP_035039
177451	Q9WTT4	ENSMUSG00000024403	66237	NP_075668
136766	Q9EPK6	ENSMUSG00000024357	81500	NP_109674
148474	Q9CWX4	ENSMUSG00000032044	71989	NP_082316
173836	Q9DBM1	ENSMUSG00000063808	67471	NP_080457
156745	Q01337	ENSMUSG00000045318	11553	NP_031444
134213	Q91ZD1	ENSMUSG00000022330	107587	NP_473390
156818	Q8BH47	ENSMUSG00000034473	317717	NP_598465
135862	Q8BR21	ENSMUSG00000047420	208164	NP_775551
164421	P54116	ENSMUSG00000026880	13830	NP_038543
173957	Q8BWR8	ENSMUSG00000030494	52428	NP_082173
164570	A2AUQ7	ENSMUSG00000026882	75859	NP_083739
148735	Q8C767	ENSMUSG00000046794	244416	NP_808409
156795	O70218	ENSMUSG00000067438	15371	NP_034575
174098	Q8BHL6	ENSMUSG00000030493	101831	NP_848758
174147	Q9CZX2	ENSMUSG00000023072	72140	NP_082396
156871	Q921X9	ENSMUSG00000022844	72599	NP_082571
148540	Q32MD9	ENSMUSG00000038119	57810	NP_067314
148787	Q7TMF2	ENSMUSG00000031527	67276	NP_080343
174418	Q9CWU0	ENSMUSG00000030491	71981	NP_082310
178272	P01898	ENSMUSG00000067235	15007	NP_034521
156826	Q8R4V4	ENSMUSG00000036596	242939	NP_694747
135884	P62774	ENSMUSG00000029840	14489	NP_032124
178448	Q8K2I2	ENSMUSG00000040312	240084	NP_666360
178548	Q80ZC9	ENSMUSG00000024409	57390	NP_065601
156960	Q60519	ENSMUSG00000052133	20357	NP_038689
148666	Q9QY15	ENSMUSG00000032101	30959	NP_038960
174498	P11930	ENSMUSG00000034875	110959	NP_149071
178595	Q7TPC1	ENSMUSG00000039518	386463	NP_001008424
156903	Q9D2Q2	ENSMUSG00000029097	78890	NP_084484
148784	Q9JI38	ENSMUSG00000032103	67049	NP_075781
216780	Q9CXX0	ENSMUSG00000050555	76832	NP_084038
136841	Q8K310	ENSMUSG00000037236	17184	NP_034901
178621	Q8BM15	ENSMUSG00000039269	69542	NP_780357
148887	Q3UW31	ENSMUSG00000074452	330921	NP_001028593
174544	Q148R9	ENSMUSG00000056043	243923	NP_665839
157027	Q9EPL9	ENSMUSG00000029098	80911	NP_109646
148866	Q3V1N1	ENSMUSG00000070056	52065	NP_001074748
136928	Q9D6V8	ENSMUSG00000037058	67869	NP_080696
148857	Q09098	ENSMUSG00000032099	56872	NP_064660
136970	Q9Z2J0	ENSMUSG00000024354	20522	NP_035527
178647	Q3TNW5	ENSMUSG00000073408	268949	NP_001028538
738979	B3GLJ3	ENSMUSG00000094995	100312956	NP_001161064
137070	Q9D8I1	ENSMUSG00000024353	69816	NP_081498
178687	Q3U2A8	ENSMUSG00000038838	68915	NP_780346
178785	O70422	ENSMUSG00000001524	14885	NP_034494
137223	Q9CZJ9	ENSMUSG00000024350	76594	NP_083945
175048	Q71B07	ENSMUSG00000043671	233115	NP_848819
157192	Q8BFQ6	ENSMUSG00000022848	224132	NP_705778
137290	Q3TZW0	ENSMUSG00000073599	68545	NP_001028313
162655	Q8R2W9	ENSMUSG00000018846	211347	NP_666074
157264	Q8BK58	ENSMUSG00000022849	66667	NP_780320
605562	P62838	ENSMUSG00000091896	56550	NP_064296
175152	Q6ZPY5	ENSMUSG00000044452	668501	NP_808407
162727	Q80WS3	ENSMUSG00000051062	237730	NP_001004147
162756	Q9D0I9	ENSMUSG00000018848	104458	NP_080212
179064	P46694	ENSMUSG00000003541	15937	NP_598423
179083	O08917	ENSMUSG00000059714	14251	NP_032053
148943	Q9D7D7	ENSMUSG00000055976	71908	NP_082274
137426	Q91WA4	ENSMUSG00000046668	67393	NP_598448
157339	Q2EMV9	ENSMUSG00000034422	547253	NP_001034619
179144	P99024	ENSMUSG00000001525	22154	NP_035785
162865	Q5SXA9	ENSMUSG00000018849	211652	NP_740749
179187	Q5PSV9	ENSMUSG00000061607	240087	NP_001010833
179271	Q8VC65	ENSMUSG00000059791	106582	NP_598883
137575	A2AF47	ENSMUSG00000031093	75974	NP_001009947
157728	Q80YS6	ENSMUSG00000029094	70292	NP_081649
144842	Q8R1F9	ENSMUSG00000021418	208366	NP_666050
179628	Q99N84	ENSMUSG00000024436	66973	NP_080154
179679	Q80W00	ENSMUSG00000039220	52040	NP_001157290
135013	Q8R3W7	ENSMUSG00000036231	403205	NP_997414
157467	Q3UIR3	ENSMUSG00000049502	209200	NP_001013389
157549	Q8CAS9	ENSMUSG00000022906	80285	NP_084529
179786	Q6P542	ENSMUSG00000038762	224742	NP_038882
160393	P32304	ENSMUSG00000024798	15566	NP_032341
216382	Q9CW07	ENSMUSG00000050423	76487	NP_083904
138181	Q99MR8	ENSMUSG00000027709	72039	NP_076133
157603	Q60960	ENSMUSG00000022905	16646	NP_032491
144898	Q8K215	ENSMUSG00000046573	380840	NP_958746
180114	P36916	ENSMUSG00000024429	14670	NP_032162
135063	O88312	ENSMUSG00000020581	23795	NP_035913
163024	Q9WTS5	ENSMUSG00000049336	23964	NP_035986
134854	G3UYX5	ENSMUSG00000037627	626596	NP_001182677
135109	Q9D8C2	ENSMUSG00000020577	66109	NP_079635
157828	Q9EPR5	ENSMUSG00000029093	81840	NP_112151
164898	Q9DCJ5	ENSMUSG00000026895	68375	NP_080979
157681	Q9D7H2	ENSMUSG00000034379	69544	NP_081389
157713	Q9D6U8	ENSMUSG00000003955	70186	NP_081618
164933	Q9DAI9	ENSMUSG00000026894	75495	NP_083585
138480	Q8JZN5	ENSMUSG00000027710	229211	NP_766266
144018	Q9QYK5	ENSMUSG00000045216	50785	NP_056633
160448	O88796	ENSMUSG00000024800	54364	NP_062301
135183	Q91VK1	ENSMUSG00000020547	66912	NP_080116
160531	Q9CR42	ENSMUSG00000024803	107765	NP_038496
137900	O09030	ENSMUSG00000017057	16164	NP_598751
157765	P56567	ENSMUSG00000034362	209294	NP_001028411
165159	Q9D6S7	ENSMUSG00000026887	67871	NP_080698
143759	Q6P5E4	ENSMUSG00000037470	320011	NP_942602
134920	Q8CDI2	ENSMUSG00000048230	78803	NP_001074722
135300	Q3TPE9	ENSMUSG00000036188	217473	NP_666145
134995	Q80ZX8	ENSMUSG00000037617	26942	NP_036161
138573	P83861	ENSMUSG00000058400	229214	NP_937835
138004	Q9CZA5	ENSMUSG00000036699	72693	NP_082601
215436	Q8C1C1	ENSMUSG00000043430	76943	NP_780458
165198	P22437	ENSMUSG00000047250	19224	NP_032995
135097	P50636	ENSMUSG00000022280	30945	NP_038951
181012	Q8R040	ENSMUSG00000024446	67676	NP_080584
144047	Q8CJC5	ENSMUSG00000047180	214854	NP_700457
157843	P35175	ENSMUSG00000071562	20861	NP_001076012
135453	Q9CQN4	ENSMUSG00000036169	66042	NP_079588
138016	Q9D4H7	ENSMUSG00000016239	74365	NP_083170
144215	A2RSY1	ENSMUSG00000010453	226976	NP_766240
137615	Q8K353	ENSMUSG00000046727	66060	NP_001074834
160609	Q3UK78	ENSMUSG00000024805	76073	NP_083784
135963	Q9ERZ4	ENSMUSG00000045613	243764	NP_987076
157949	P35174	ENSMUSG00000022902	20862	NP_001076014
144434	P59481	ENSMUSG00000001143	214895	NP_001013392
138625	P48036	ENSMUSG00000027712	11747	NP_033803
157984	P35173	ENSMUSG00000054905	20863	NP_079564
149108	Q80WQ4	ENSMUSG00000039620	319582	NP_795926
158103	Q99LP6	ENSMUSG00000029198	17713	NP_077798
144509	Q69ZF7	ENSMUSG00000037408	94220	NP_291048
135172	Q8BTZ5	ENSMUSG00000048307	68839	NP_780343
158154	Q9CR92	ENSMUSG00000050677	66717	NP_080001
158013	Q9QY96	ENSMUSG00000051980	12374	NP_038831
135223	Q6P8Y7	ENSMUSG00000013611	66696	NP_079988
137669	Q06186	ENSMUSG00000024486	15200	NP_034545
144675	Q812A3	ENSMUSG00000067653	78321	NP_705722
250628	Q9D2X0	ENSMUSG00000079610	109346	NP_080517
144779	Q64151	ENSMUSG00000026121	20353	NP_001119519
138704	Q9JHI7	ENSMUSG00000027714	50911	NP_062266
138776	P51943	ENSMUSG00000027715	12428	NP_033958
138825	Q8K2G4	ENSMUSG00000037325	71492	NP_082086
135334	P29341	ENSMUSG00000022283	18458	NP_032800
138135	O55022	ENSMUSG00000006373	53328	NP_058063
158071	P42082	ENSMUSG00000022901	12524	NP_062261
138162	A2A3V1	ENSMUSG00000059708	338351	NP_001075425
149170	Q3UN54	ENSMUSG00000070313	235973	NP_001028497
487037	Q80VV3	ENSMUSG00000090264	108112	NP_957708
149213	P50289	ENSMUSG00000032110	11451	NP_031417
144990	Q8R5C5	ENSMUSG00000037351	226977	NP_666219
175222	Q8CGV9	ENSMUSG00000021217	243931	NP_758502
149248	O35280	ENSMUSG00000032113	12649	NP_031717
135972	P63089	ENSMUSG00000029838	19242	NP_032999
138525	P10810	ENSMUSG00000051439	12475	NP_033971
145071	Q8CFV4	ENSMUSG00000039114	68404	NP_705757
149342	P46978	ENSMUSG00000032116	16430	NP_032434
160912	Q7TMB3	ENSMUSG00000067279	53412	NP_058550
138555	Q8BQX5	ENSMUSG00000006850	71983	NP_082312
138616	Q9CQ75	ENSMUSG00000014294	17991	NP_035015
138302	A2A3V2	ENSMUSG00000037636	194744	NP_001078966
138643	Q9Z1M8	ENSMUSG00000024474	24010	NP_036009
158434	Q8VED2	ENSMUSG00000060708	117197	NP_598485
138796	Q9CX97	ENSMUSG00000042660	67936	NP_080740
138850	Q6VY05	ENSMUSG00000044595	213236	NP_775559
138916	Q61035	ENSMUSG00000001380	15115	NP_032240
139068	Q99KK9	ENSMUSG00000019143	70791	NP_542367
145285	O70472	ENSMUSG00000026116	56030	NP_061360
708312	Q8VGK5	ENSMUSG00000094949	18350	NP_667157
139310	Q9CPW7	ENSMUSG00000001383	66492	NP_079870
158437	Q9CQL7	ENSMUSG00000055302	67568	NP_080518
138331	P51881	ENSMUSG00000016319	11740	NP_031477
158481	O54782	ENSMUSG00000029119	17160	NP_032576
165433	Q60879	ENSMUSG00000075384	18328	NP_996786
149600	Q8K0X8	ENSMUSG00000032118	235180	NP_898994
138380	Q8VDP2	ENSMUSG00000006423	77644	NP_084227
158489	Q8BP00	ENSMUSG00000022837	320299	NP_796102
160918	Q3UES3	ENSMUSG00000024811	74493	NP_001157107
139396	A2AAE1	ENSMUSG00000037270	229227	NP_766267
158563	Q8BG02	ENSMUSG00000029120	269643	NP_766582
181690	Q9WUH5	ENSMUSG00000073400	19824	NP_035410
138469	Q9Z255	ENSMUSG00000016308	22209	NP_062642
138503	Q8BY02	ENSMUSG00000044149	77286	NP_084167
181832	Q8R0K2	ENSMUSG00000058063	224762	NP_666189
161077	Q1HCM0	ENSMUSG00000047632	72514	NP_082539
158688	P49710	ENSMUSG00000022831	15163	NP_032251
181941	Q791N7	ENSMUSG00000036315	66136	NP_075651
181978	Q8R0E5	ENSMUSG00000036214	76416	NP_083878
158758	P62932	ENSMUSG00000047746	207215	NP_001032398
158640	P56695	ENSMUSG00000039474	22393	NP_035846
143980	P70288	ENSMUSG00000019777	15182	NP_032255
149351	Q3TTJ4	ENSMUSG00000074384	621080	NP_001034309
158685	Q8BVL9	ENSMUSG00000063646	76071	NP_848481
150927	Q9Z2B3	ENSMUSG00000021804	57811	NP_067315
182141	Q9WV18	ENSMUSG00000024462	54393	NP_062312
138631	Q8BY98	ENSMUSG00000044400	245381	NP_776140
150980	Q8K099	ENSMUSG00000041044	239037	NP_666357
140104	Q5SUE7	ENSMUSG00000027719	21744	NP_033376
151023	Q6PFC5	ENSMUSG00000043418	239038	NP_775594
151054	Q8VHP6	ENSMUSG00000021803	170677	NP_570948
135625	P32443	ENSMUSG00000036144	17286	NP_032610
140190	P04351	ENSMUSG00000027720	16183	NP_032392
138740	Q9D0F4	ENSMUSG00000016409	67050	NP_080213
144103	P26645	ENSMUSG00000069662	17118	NP_032564
138844	O35683	ENSMUSG00000016427	54405	NP_062316
182308	P63072	ENSMUSG00000035186	24108	NP_075626
149812	Q9CQ44	ENSMUSG00000032121	66279	NP_079740
135590	Q8K5C0	ENSMUSG00000022286	252973	NP_080772
135673	Q8BS35	ENSMUSG00000050103	319660	NP_848882
149964	Q8C9M2	ENSMUSG00000034303	245902	NP_001074898
158980	P57680	ENSMUSG00000029122	59056	NP_067267
140464	P15655	ENSMUSG00000037225	14173	NP_032032
136249	Q8BH52	ENSMUSG00000038648	208647	NP_848776
159107	Q8K1G2	ENSMUSG00000050248	68525	NP_666032
145270	O88188	ENSMUSG00000021423	17084	NP_034875
165741	Q9DBX2	ENSMUSG00000009030	67466	NP_080452
150034	Q640R3	ENSMUSG00000046240	72927	NP_780398
161597	Q6P9P6	ENSMUSG00000012443	16551	NP_034745
150093	Q8C310	ENSMUSG00000032125	74144	NP_083059
145968	Q99M07	ENSMUSG00000026112	76178	NP_932123
199499	Q8K088	ENSMUSG00000066798	241322	NP_666365
145986	Q9CQ61	ENSMUSG00000026111	67387	NP_080399
161747	P43120	ENSMUSG00000024986	15242	NP_032271
159368	Q9JJX8	ENSMUSG00000029123	64293	NP_071861
139954	Q6PB90	ENSMUSG00000044043	93885	NP_444369
175245	Q8K083	ENSMUSG00000043456	243937	NP_759017
166154	Q91WM1	ENSMUSG00000026915	20744	NP_033287
150364	Q6NZR2	ENSMUSG00000042138	235184	NP_666334
159505	Q9D0D5	ENSMUSG00000022828	74197	NP_083088
166097	Q8BX79	ENSMUSG00000053164	338346	NP_796357
149455	Q8BX51	ENSMUSG00000039539	244431	NP_665840
150411	Q925F2	ENSMUSG00000001946	69524	NP_081378
136333	Q8VCX1	ENSMUSG00000038641	208665	NP_663339
150444	Q9Z109	ENSMUSG00000001943	57276	NP_065264
159545	Q9D4V7	ENSMUSG00000022827	67657	NP_001035964
150509	P60761	ENSMUSG00000053310	64011	NP_071312
159602	O09173	ENSMUSG00000022821	15233	NP_038575
150767	Q62252	ENSMUSG00000001948	20686	NP_035579
150542	P70665	ENSMUSG00000001942	22619	NP_035864
140824	Q9QXV9	ENSMUSG00000037211	24063	NP_036026
140092	Q9R1C0	ENSMUSG00000051316	24074	NP_786964
150806	Q3UB74	ENSMUSG00000011114	21376	NP_079565
150885	Q8CEG0	ENSMUSG00000011118	208098	NP_766042
162003	O55127	ENSMUSG00000024987	13082	NP_031837
166560	Q80YA8	ENSMUSG00000035403	241324	NP_001157038
159696	Q62356	ENSMUSG00000022816	14314	NP_032073
166357	Q8K382	ENSMUSG00000035392	227801	NP_666234
159452	P13297	ENSMUSG00000048450	17701	NP_034965
140703	O08808	ENSMUSG00000024456	13367	NP_031884
159766	Q3UGP9	ENSMUSG00000034158	320184	NP_796067
146391	Q8VCM4	ENSMUSG00000037216	623661	NP_001033007
146409	Q8VDV8	ENSMUSG00000026088	69028	NP_081189
135780	Q6NS52	ENSMUSG00000036095	217480	NP_848796
151060	Q60882	ENSMUSG00000066748	258310	NP_666425
162078	Q69ZN7	ENSMUSG00000048612	226101	NP_001093104
146510	Q3V1I0	ENSMUSG00000061584	332427	NP_001028599
159786	Q6PCP7	ENSMUSG00000046961	239845	NP_700443
135832	Q6PEE3	ENSMUSG00000022292	382985	NP_955770
140814	O88895	ENSMUSG00000024454	15183	NP_034541
146559	Q9D7Q0	ENSMUSG00000026085	69541	NP_081387
140975	Q8BRJ3	ENSMUSG00000044024	225392	NP_722488
141036	Q6PFY1	ENSMUSG00000038524	319262	NP_783615
175365	Q3TLD5	ENSMUSG00000030421	19777	NP_035404
145489	Q9CY50	ENSMUSG00000021427	107513	NP_080241
136522	Q6PDF3	ENSMUSG00000029830	320590	NP_796174
146582	Q9CQ79	ENSMUSG00000058407	98258	NP_742051
146623	Q05D44	ENSMUSG00000026083	226982	NP_938045
145571	Q5IR70	ENSMUSG00000044566	71213	NP_082000
145689	Q922Q2	ENSMUSG00000021428	71340	NP_077204
136603	Q920R6	ENSMUSG00000038600	140494	NP_536715
146762	Q920Q2	ENSMUSG00000026082	56210	NP_062516
159859	Q9WV60	ENSMUSG00000022812	56637	NP_062801
162636	Q7TMA4	ENSMUSG00000054200	107221	NP_861413
175446	Q61457	ENSMUSG00000002068	12447	NP_031659
