InnateDB ID	UNIPROT	ENSEMBL	Entrez ID	RefSeq
644701	P11052	ENSBTAG00000001570	281095	NP_776452
644703	P49875	ENSBTAG00000002140	280823	NP_776345
637604	Q32KX7	ENSBTAG00000015584	510666	NP_001033161
630350	Q5E9X7	ENSBTAG00000026708	614940	NP_001030534
644416	Q3ZBC0	ENSBTAG00000022539	614776	NP_001032712
634251	P14893	ENSBTAG00000006769	281824	NP_776768
634254	Q3ZBW2	ENSBTAG00000000123	509481	NP_001030243
632991	A0JNI4	ENSBTAG00000004223	525340	NP_001071433
629308	Q2NL01	ENSBTAG00000021960	511575	NP_001039553
639281	O46411	ENSBTAG00000012858	281951	NP_776830
629338	Q7YRZ7	ENSBTAG00000027865	407178	NP_001001142
629819	P79100	ENSBTAG00000009405	282102	NP_776903
634266	Q3T099	ENSBTAG00000005064	532903	NP_001029754
632005	P68301	ENSBTAG00000023659	404070	NP_001068608
639291	Q08DH7	ENSBTAG00000002717	532236	NP_001069426
632014	P37359	ENSBTAG00000016886	613320	NP_001106775
639326	Q3ZBI7	ENSBTAG00000009713	767982	NP_001106789
632030	Q3MI03	ENSBTAG00000001171	514141	NP_001160085
630069	Q3ZCK3	ENSBTAG00000004064	521254	NP_001029711
632047	Q3ZCA2	ENSBTAG00000010207	518859	NP_001030408
639346	Q2HJ63	ENSBTAG00000009719	537067	NP_001039885
648981	A6QNP3	ENSBTAG00000010606	514428	NP_001096717
644746	A6QLJ4	ENSBTAG00000005961	789618	NP_001096007
632074	P08239	ENSBTAG00000003794	281792	NP_776750
632619	Q687Y7	ENSBTAG00000002150	282863	NP_001008412
629112	Q9N287	ENSBTAG00000010932	281259	NP_776521
644750	P62958	ENSBTAG00000010959	327693	NP_787006
648944	Q2KHU9	ENSBTAG00000022714	616007	NP_001040035
639369	Q08DB2	ENSBTAG00000015019	514213	NP_001070317
629856	Q2KHU3	ENSBTAG00000011855	532080	NP_001073074
644426	Q0VCR6	ENSBTAG00000005893	534013	NP_001069477
632669	P56982	ENSBTAG00000005206	510383	NP_001029551
640885	P48452	ENSBTAG00000016005	286852	NP_777212
632673	O18879	ENSBTAG00000006546	281805	NP_803481
632898	Q3T061	ENSBTAG00000000705	540225	NP_001029867
630908	O97725	ENSBTAG00000014669	281742	NP_776731
639390	A6QPB3	ENSBTAG00000002430	513804	NP_001095450
629195	Q2HJF4	ENSBTAG00000014315	504417	NP_001039351
632702	Q28035	ENSBTAG00000021516	777644	NP_001071617
632120	A5PJZ5	ENSBTAG00000006611	510004	NP_001092391
630228	Q1LZH1	ENSBTAG00000016277	615506	NP_001069848
633262	A7MB63	ENSBTAG00000000831	613527	NP_001095734
644444	Q3ZBH8	ENSBTAG00000019147	513222	NP_001029610
629393	Q5EA19	ENSBTAG00000019834	534329	NP_001014943
632718	Q5E9G0	ENSBTAG00000004288	533917	NP_001015651
629278	E1BMP7	ENSBTAG00000002620	540969	NP_001179731
642311	A5PKG8	ENSBTAG00000002733	517514	NP_001092468
632728	Q3ZBT2	ENSBTAG00000015083	511798	NP_001029584
644451	Q17Q91	ENSBTAG00000033284	616237	NP_001124231
629832	Q0VCS9	ENSBTAG00000010980	509032	NP_001068852
630270	A7MB54	ENSBTAG00000014560	519165	NP_001094567
638771	Q1JP61	ENSBTAG00000019530	507905	NP_001068807
639496	A7MB64	ENSBTAG00000003990	538685	NP_001094648
644467	A5PJJ7	ENSBTAG00000040321	525500	NP_001093177
632732	Q2KJD9	ENSBTAG00000003359	617293	NP_001040062
632937	Q0VCA8	ENSBTAG00000004674	510602	NP_001068926
629941	A0JNJ3	ENSBTAG00000008040	534027	NP_001071464
629841	Q3ZBV0	ENSBTAG00000012805	526460	NP_001030439
644471	P01211	ENSBTAG00000004924	281387	NP_776566
647422	Q32L37	ENSBTAG00000008220	615529	NP_001071519
630694	Q3MHY8	ENSBTAG00000008219	515307	NP_001029659
630697	A2VE52	ENSBTAG00000005843	540139	NP_001075204
632446	Q32PC9	ENSBTAG00000004844	613462	NP_001069742
643706	Q32LN5	ENSBTAG00000020160	538445	NP_001033263
628877	Q08E24	ENSBTAG00000013579	515461	NP_001070324
634364	Q2KIX2	ENSBTAG00000016387	508774	NP_001039478
629456	Q3SYS9	ENSBTAG00000014561	527433	NP_001029731
629396	Q02375	ENSBTAG00000003728	327680	NP_786994
628880	Q32PD8	ENSBTAG00000013581	513036	NP_001032539
628886	Q148G7	ENSBTAG00000000744	513751	NP_001069106
632480	Q5EAC7	ENSBTAG00000001854	535119	NP_001015659
632487	Q2NL34	ENSBTAG00000001855	529282	NP_001039767
632488	Q3T0Q3	ENSBTAG00000001856	504452	NP_001029384
644473	Q2KJ53	ENSBTAG00000015637	532797	NP_001039800
632496	A0JNH6	ENSBTAG00000000462	513086	NP_001071383
629398	P50291	ENSBTAG00000003329	327681	NP_786995
631047	P80195	ENSBTAG00000013417	282430	NP_777253
631069	Q01061	ENSBTAG00000004337	281970	NP_776840
640815	Q0VCA1	ENSBTAG00000007258	517552	NP_001069224
630457	Q2YDJ4	ENSBTAG00000001956	281817	NP_776766
633667	A7YWM1	ENSBTAG00000007436	613919	NP_001098904
633672	Q32KZ9	ENSBTAG00000007437	519068	NP_001069251
630170	Q3T0I2	ENSBTAG00000010992	510524	NP_001029557
629460	Q0VD53	ENSBTAG00000016882	510574	NP_001068923
633682	Q2KI85	ENSBTAG00000020605	532143	NP_001039785
640830	A6QQ66	ENSBTAG00000032846	615113	NP_001095756
631083	Q3SZU0	ENSBTAG00000018085	506864	NP_001029445
645996	Q0P5K4	ENSBTAG00000015146	515314	NP_001069175
633693	Q32LM4	ENSBTAG00000018345	539103	NP_001032702
633696	Q58DH1	ENSBTAG00000011343	509740	NP_001030247
632602	Q2T9M4	ENSBTAG00000008005	504736	NP_001033120
648825	A0RZB4	ENSBTAG00000047474	616266	NP_001073790
639518	Q4PS77	ENSBTAG00000020304	509768	NP_001020498
631137	Q2KI97	ENSBTAG00000015592	540044	NP_001033657
631140	P35604	ENSBTAG00000005384	281707	NP_776707
633772	A0JNN3	ENSBTAG00000021865	532868	NP_001071457
643739	O46375	ENSBTAG00000010991	280948	NP_776392
639539	Q58DM8	ENSBTAG00000017710	281748	NP_001020377
640911	A2VDT9	ENSBTAG00000010610	510906	NP_001074988
630272	Q0IID7	ENSBTAG00000001729	541175	NP_001029897
629530	P05363	ENSBTAG00000021664	282088	NP_776894
631149	Q5EAD3	ENSBTAG00000001562	514006	NP_001014923
642365	E1BKK0	ENSBTAG00000017446	786629	NP_001178163
629536	Q1JQA4	ENSBTAG00000000224	522371	NP_001069297
629410	A4FUY7	ENSBTAG00000005380	507986	NP_001014867
632762	Q0II50	ENSBTAG00000015758	510934	NP_001068945
642370	Q4U0T9	ENSBTAG00000011869	540407	NP_001019860
648374	A4FV14	ENSBTAG00000034069	540081	NP_001091579
628901	Q2TBH5	ENSBTAG00000004173	509646	NP_001033761
631162	Q59I47	ENSBTAG00000021974	539771	NP_001014958
628904	Q0P594	ENSBTAG00000009245	524361	NP_001069325
646021	Q0II74	ENSBTAG00000032908	515865	NP_001069196
632773	Q6B857	ENSBTAG00000013874	445424	NP_001003905
633051	Q32KV4	ENSBTAG00000013676	507311	NP_001033140
632784	P20427	ENSBTAG00000013784	282420	NP_777061
640919	Q0IIE8	ENSBTAG00000004426	538849	NP_001069599
638882	Q08DX7	ENSBTAG00000014653	505997	NP_001070276
646030	Q3T077	ENSBTAG00000000328	507212	NP_001029456
640925	Q17QQ1	ENSBTAG00000007923	533155	NP_001069450
632791	Q3SZX9	ENSBTAG00000014144	528348	NP_001069378
644775	A6QLY4	ENSBTAG00000000341	540524	NP_001094683
638931	A4FUG8	ENSBTAG00000006542	511736	NP_001076877
634400	Q5BIM1	ENSBTAG00000001748	539091	NP_001014952
638969	P49410	ENSBTAG00000019216	281556	NP_776632
637819	E1BBQ2	ENSBTAG00000023920	538123	NP_001193371
646041	P00669	ENSBTAG00000025663	280930	NP_861526
639085	Q3SYW6	ENSBTAG00000006543	534882	NP_001029790
629508	Q58DV0	ENSBTAG00000003268	528728	NP_001029738
632798	Q08E12	ENSBTAG00000009363	538943	NP_001069604
630477	Q0P565	ENSBTAG00000003340	509282	NP_001068869
646042	P39873	ENSBTAG00000004950	280720	NP_776316
640936	P55156	ENSBTAG00000011944	280868	NP_001095304
639134	P50227	ENSBTAG00000008635	282485	NP_803487
639151	Q32PI0	ENSBTAG00000008633	510858	NP_001032533
646043	P61823	ENSBTAG00000008793	282340	NP_001014408
639171	Q92176	ENSBTAG00000008631	282196	NP_776946
646044	P08904	ENSBTAG00000008792	282341	NP_777019
646048	P80929	ENSBTAG00000046668	783907	NP_001092866
640941	Q3MHI8	ENSBTAG00000000197	616544	NP_001030554
639190	A6QPH8	ENSBTAG00000009047	787498	NP_001192338
639208	E1BEA8	ENSBTAG00000009046	526448	NP_001179559
639225	A6H772	ENSBTAG00000012928	540398	NP_001092578
630216	Q3C2I0	ENSBTAG00000000735	282151	NP_001032177
632992	A7E3U5	ENSBTAG00000007170	513110	NP_001093825
632996	P12344	ENSBTAG00000007172	286886	NP_777231
629652	Q3T0D7	ENSBTAG00000016858	517171	NP_001029693
630220	Q3SZY7	ENSBTAG00000012321	514167	NP_001029632
642426	P19858	ENSBTAG00000008683	281274	NP_776524
629658	P37980	ENSBTAG00000007836	280701	NP_001068586
640894	P10881	ENSBTAG00000008716	338071	NP_788838
639274	A1L515	ENSBTAG00000026319	614735	NP_001075210
639277	Q29RN8	ENSBTAG00000007955	505735	NP_001039392
633967	Q5EA49	ENSBTAG00000020432	767858	NP_001070437
631244	Q9TUX7	ENSBTAG00000002401	281354	NP_776548
631247	Q0IIG6	ENSBTAG00000000435	514674	NP_001069146
639297	Q1LZ80	ENSBTAG00000010904	513650	NP_001069100
639308	A6QPL4	ENSBTAG00000013669	506294	NP_001095338
646052	P23196	ENSBTAG00000002745	281630	NP_788782
646053	Q0VCI1	ENSBTAG00000002743	507512	NP_001068787
642485	Q32L76	ENSBTAG00000002963	505308	NP_001035595
634029	Q3T0B6	ENSBTAG00000012739	518321	NP_001029699
639344	Q0P571	ENSBTAG00000021218	514106	NP_001069115
639351	A5PJU9	ENSBTAG00000021219	512478	NP_001092417
646074	Q0P5H9	ENSBTAG00000009372	510757	NP_001068932
631342	Q58DG1	ENSBTAG00000020177	506560	NP_001030210
631350	Q8HYI9	ENSBTAG00000008935	282848	NP_777157
640968	Q3ZC42	ENSBTAG00000016007	505515	NP_001029421
631364	Q0VC03	ENSBTAG00000008933	507921	NP_001068808
640969	A6QLA4	ENSBTAG00000016004	516540	NP_001095507
633119	Q95JH2	ENSBTAG00000004442	282137	NP_803484
633130	Q1JQA0	ENSBTAG00000004436	516797	NP_001030395
639408	Q0VBZ8	ENSBTAG00000009099	533235	NP_001030473
640970	Q9N0T5	ENSBTAG00000009522	281751	NP_776735
630266	A5PKD9	ENSBTAG00000032951	520956	NP_001092484
634220	Q3ZC09	ENSBTAG00000005534	540303	NP_001029874
634231	P02584	ENSBTAG00000004915	513895	NP_001015592
634241	P22292	ENSBTAG00000004910	282523	NP_777096
640997	Q8HYR6	ENSBTAG00000004557	282851	NP_777158
634244	P02715	ENSBTAG00000004908	281688	NP_776697
639436	Q2KJ16	ENSBTAG00000003417	512670	NP_001039593
634302	Q3MHN0	ENSBTAG00000013390	510069	NP_001029541
634318	Q2KIG8	ENSBTAG00000003733	511869	NP_001039567
633652	Q0V898	ENSBTAG00000007453	540158	NP_001069672
633659	P81187	ENSBTAG00000046158	514076	NP_001035616
629809	Q3ZBD3	ENSBTAG00000011866	530736	NP_001193403
634352	Q29RT9	ENSBTAG00000031998	511671	NP_001039560
631641	A6QNX5	ENSBTAG00000039967	523221	NP_001095547
631653	Q148H7	ENSBTAG00000012676	508202	NP_001068816
633796	A3KMY4	ENSBTAG00000005675	520625	NP_001076911
641029	Q3ZBK3	ENSBTAG00000010048	505011	NP_001029402
633826	A6BMK7	ENSBTAG00000005674	505554	NP_001077111
630297	Q3T0U1	ENSBTAG00000001565	514610	NP_001029641
634446	P27479	ENSBTAG00000011990	282139	NP_776926
648858	Q27975	ENSBTAG00000025441	282254	NP_976067
640973	Q17QJ5	ENSBTAG00000012343	538668	NP_001069587
633836	P0CB32	ENSBTAG00000025442	540190	NP_001161367
639520	P61267	ENSBTAG00000002349	282377	NP_777043
633978	Q5E9B7	ENSBTAG00000013533	515646	NP_001015608
633979	Q3SX44	ENSBTAG00000013530	540386	NP_001029876
630050	Q2TBV1	ENSBTAG00000010787	515602	NP_001033636
633982	A0JNL5	ENSBTAG00000000585	505805	NP_001071324
639524	Q3SWZ3	ENSBTAG00000007523	508675	NP_001030236
639530	Q2TA17	ENSBTAG00000006650	767831	NP_001070421
634495	Q3ZC23	ENSBTAG00000021932	512886	NP_001029601
634504	Q32LD1	ENSBTAG00000021931	512885	NP_001033181
631791	A7YWK3	ENSBTAG00000037638	531981	NP_001104574
634037	P67868	ENSBTAG00000008837	539235	NP_001039919
634516	Q17QR6	ENSBTAG00000020853	538855	NP_001069600
639547	Q6B4J2	ENSBTAG00000000405	445422	NP_001003903
631812	Q148H8	ENSBTAG00000007904	531057	NP_001069412
639550	Q2KJG8	ENSBTAG00000010524	505005	NP_001039371
631817	A3KN27	ENSBTAG00000000619	525034	NP_001076916
634144	Q9BDK2	ENSBTAG00000020554	280989	NP_776410
631836	Q148H5	ENSBTAG00000039891	532644	NP_001069438
639574	Q28009	ENSBTAG00000005757	280796	NP_776337
630302	Q0V8R5	ENSBTAG00000010963	506314	NP_001068721
634161	Q06599	ENSBTAG00000025471	280943	NP_776391
634171	Q06600	ENSBTAG00000000016	280845	NP_001013419
634185	Q3T147	ENSBTAG00000014490	540191	NP_001028801
634579	P48818	ENSBTAG00000003072	282130	NP_776919
634658	Q9GJW7	ENSBTAG00000014883	327715	NP_001029220
634663	Q1RMV9	ENSBTAG00000019443	509192	NP_001039491
634742	Q3B7N4	ENSBTAG00000019448	512975	NP_001035609
630370	A1A4M6	ENSBTAG00000010964	512369	NP_001073734
634743	Q27994	ENSBTAG00000009190	282359	NP_777029
631908	Q08D91	ENSBTAG00000016121	539683	NP_001070385
634772	Q6EWQ7	ENSBTAG00000002018	444990	NP_001003658
634875	Q2KI29	ENSBTAG00000031752	507083	NP_001039422
639627	P07471	ENSBTAG00000019521	282200	NP_776947
631954	A4FUZ0	ENSBTAG00000007144	507421	NP_001076854
634896	Q1LZD1	ENSBTAG00000031737	508014	NP_001068812
634903	P04758	ENSBTAG00000019242	282179	NP_776941
639632	Q3MHZ4	ENSBTAG00000002391	515834	NP_001030390
631986	Q148H4	ENSBTAG00000006739	540204	NP_001069674
630773	Q27971	ENSBTAG00000012778	281662	NP_001096556
632080	Q29S21	ENSBTAG00000016165	535697	NP_001039876
630750	Q2TBX0	ENSBTAG00000002650	504523	NP_001033593
632084	A0JND2	ENSBTAG00000007204	522400	NP_001071420
630419	Q2KIZ3	ENSBTAG00000035247	508170	NP_001039460
639687	P82916	ENSBTAG00000007934	508143	NP_001019671
630792	P19035	ENSBTAG00000012398	408009	NP_001001175
635028	Q3SZ54	ENSBTAG00000000132	504958	NP_001029400
630796	P15497	ENSBTAG00000002258	281631	NP_776667
634354	A0JNN2	ENSBTAG00000038810	616978	NP_001107995
635119	Q7PCJ8	ENSBTAG00000004222	359722	NP_976068
639694	Q2KHU0	ENSBTAG00000013081	533630	NP_001039820
632088	Q2HJE0	ENSBTAG00000000510	513049	NP_001039599
632090	Q0V8F0	ENSBTAG00000000507	528390	NP_001069379
635147	P67939	ENSBTAG00000001069	281542	NP_776626
639713	Q58CP2	ENSBTAG00000008190	509497	NP_001014881
630896	Q2NL16	ENSBTAG00000019538	537745	NP_001039890
630901	Q3ZBY7	ENSBTAG00000012705	507290	NP_001029461
634509	Q08DN8	ENSBTAG00000009960	532573	NP_001070355
634525	Q32LM8	ENSBTAG00000006966	511167	NP_001032685
629915	P26779	ENSBTAG00000021499	281433	NP_776586
648895	P13600	ENSBTAG00000007446	281350	NP_001092832
634651	Q58CX6	ENSBTAG00000006941	786491	NP_001263252
635288	A5D7M7	ENSBTAG00000014693	507172	NP_001091848
635440	Q17QI1	ENSBTAG00000047214	616205	NP_001069881
630924	Q3T126	ENSBTAG00000019471	508912	NP_001029510
644898	A0JN69	ENSBTAG00000006797	520348	NP_001071409
637987	O18778	ENSBTAG00000007700	281400	NP_776567
630859	P68401	ENSBTAG00000005627	282514	NP_777089
637992	Q0VC82	ENSBTAG00000008821	507470	NP_001068784
630870	Q9TS87	ENSBTAG00000007196	513463	NP_001039614
630931	Q2HJ40	ENSBTAG00000019365	614333	NP_001039996
628970	Q1RML7	ENSBTAG00000033504	504683	NP_001068638
635640	P63026	ENSBTAG00000003891	282116	NP_776908
634605	P01223	ENSBTAG00000006295	281552	NP_776630
646109	Q3T0K8	ENSBTAG00000006416	523162	NP_001029719
649119	Q3SX20	ENSBTAG00000001711	539395	NP_001035655
629950	Q58DR0	ENSBTAG00000000162	540089	NP_001014960
629952	Q08E62	ENSBTAG00000000163	529235	NP_001069390
639781	O18973	ENSBTAG00000003842	282335	NP_777016
635819	Q58DS3	ENSBTAG00000018808	527669	NP_001026933
644910	A8SMG2	ENSBTAG00000046718	100126817	NP_001181999
644912	Q3MHI4	ENSBTAG00000009647	507478	NP_001160034
629968	Q0IIL1	ENSBTAG00000005807	507899	NP_001068806
638011	Q2HJ41	ENSBTAG00000017244	507639	NP_001068791
639792	Q2YDM0	ENSBTAG00000002935	511252	NP_001039546
642607	P35722	ENSBTAG00000001474	616955	NP_001106784
635858	P61257	ENSBTAG00000012344	337890	NP_001015512
630218	Q29S05	ENSBTAG00000000993	616069	NP_001040039
632294	Q28153	ENSBTAG00000008900	281139	NP_776473
639804	Q3SWZ6	ENSBTAG00000004051	513237	NP_001029611
634688	Q0VCF3	ENSBTAG00000015977	506848	NP_001068749
635933	Q27991	ENSBTAG00000021151	317655	NP_777259
632303	A4IFL2	ENSBTAG00000001983	787004	NP_001077262
630278	Q1XFL1	ENSBTAG00000026384	616037	NP_001120912
644533	Q28056	ENSBTAG00000026283	286771	NP_777182
632307	Q3T0K9	ENSBTAG00000004349	540286	NP_001029873
635109	P55803	ENSBTAG00000017818	280863	NP_001013602
642655	A4FUY1	ENSBTAG00000018650	521015	NP_001026929
633319	Q2YDG1	ENSBTAG00000004105	768009	NP_001070537
633322	Q32LB7	ENSBTAG00000013734	540113	NP_001073081
630550	Q09139	ENSBTAG00000033803	777787	NP_001071630
642663	Q58CV5	ENSBTAG00000016704	506687	NP_001019657
635950	A6QQM8	ENSBTAG00000018416	536427	NP_001094636
642668	A5PJF4	ENSBTAG00000022382	616789	NP_001092629
633337	Q3ZC66	ENSBTAG00000015723	617723	NP_001029975
631122	Q3MHZ5	ENSBTAG00000014354	511064	NP_001029571
644961	Q3MHH1	ENSBTAG00000005436	507486	NP_001030221
628989	Q17QJ3	ENSBTAG00000016413	533896	NP_001069472
643792	P19534	ENSBTAG00000021190	281062	NP_001159964
630046	Q1RMU3	ENSBTAG00000032996	518288	NP_001069238
631226	Q08E08	ENSBTAG00000039340	538100	NP_001070380
632380	Q08DA8	ENSBTAG00000018131	506967	NP_001068757
636009	Q3T075	ENSBTAG00000017815	613567	NP_001071505
630660	A6QNM8	ENSBTAG00000007651	525350	NP_001095559
642688	Q2KJI2	ENSBTAG00000007203	507815	NP_001039445
631254	Q5EAB0	ENSBTAG00000033510	540423	NP_001015673
630077	A0JNF3	ENSBTAG00000019130	533952	NP_001071462
631260	Q28073	ENSBTAG00000015710	281054	NP_776436
631274	Q28072	ENSBTAG00000006452	281053	NP_001029205
630150	P82915	ENSBTAG00000000950	510899	NP_001068942
631280	Q28074	ENSBTAG00000006453	281055	NP_001035562
631291	A5PKG6	ENSBTAG00000019725	517544	NP_001092469
634806	Q0VCP3	ENSBTAG00000011327	505318	NP_001068665
630152	P20072	ENSBTAG00000020218	533360	NP_001069459
630784	A2VDT6	ENSBTAG00000006197	535814	NP_001075003
636075	Q1RMJ5	ENSBTAG00000005048	511943	NP_001069013
642716	Q2KI52	ENSBTAG00000010859	538735	NP_001039904
634887	Q0II48	ENSBTAG00000012419	509786	NP_001068885
633627	Q3MHE4	ENSBTAG00000002742	533115	NP_001029756
636121	P21457	ENSBTAG00000025088	281447	NP_776590
631039	Q17QJ7	ENSBTAG00000005835	504987	NP_001068649
631360	Q3SZV0	ENSBTAG00000014899	510592	NP_001035605
631369	Q1LZB4	ENSBTAG00000012941	505579	NP_001068677
644542	A7YWG4	ENSBTAG00000007534	525303	NP_001098864
631378	P53619	ENSBTAG00000006690	533078	NP_001181942
634908	Q08DA4	ENSBTAG00000019615	536504	NP_001069545
638039	Q2YDD0	ENSBTAG00000016451	534751	NP_001039853
638046	Q32PH7	ENSBTAG00000010210	536936	NP_001032556
630492	Q0IIM3	ENSBTAG00000005012	507165	NP_001068770
630366	A7E305	ENSBTAG00000012657	533041	NP_001095619
638068	Q3SZF0	ENSBTAG00000002858	508284	NP_001106768
632411	Q1RMH3	ENSBTAG00000000808	768048	NP_001181993
632413	Q5EA88	ENSBTAG00000016296	525042	NP_001030431
630603	Q05589	ENSBTAG00000005947	281408	NP_776572
638073	Q9N181	ENSBTAG00000007703	282049	NP_776881
642747	Q3MHE8	ENSBTAG00000014105	281504	NP_001068590
642750	Q5EA45	ENSBTAG00000014122	510097	NP_001029543
630516	A4IFN2	ENSBTAG00000008271	510187	NP_001077129
644973	Q863H5	ENSBTAG00000019330	387602	NP_955516
629537	P82924	ENSBTAG00000000084	516084	NP_001073063
631468	Q08537	ENSBTAG00000012750	281569	NP_776639
632459	P79099	ENSBTAG00000008374	539870	NP_001094669
636888	Q9BE40	ENSBTAG00000018204	281337	NP_776542
630590	P18246	ENSBTAG00000001835	281193	NP_776493
630519	Q148F2	ENSBTAG00000013201	613869	NP_001069761
632463	Q1LZ71	ENSBTAG00000017504	509790	NP_001068886
630057	A2VDZ4	ENSBTAG00000039552	514405	NP_001076896
631690	Q2KIN5	ENSBTAG00000005364	515614	NP_001039672
631702	Q5EA65	ENSBTAG00000005371	537812	NP_001015664
632470	Q29S19	ENSBTAG00000017781	505650	NP_001068684
637048	A1A4J8	ENSBTAG00000021780	508586	NP_001073712
632492	Q0V882	ENSBTAG00000018588	616210	NP_001069882
631726	Q0P5D1	ENSBTAG00000017794	508592	NP_001068833
630231	F1MDL2	ENSBTAG00000012824	519372	NP_001192784
646168	Q866T7	ENSBTAG00000021730	282577	NP_777108
630533	P10103	ENSBTAG00000018103	282691	NP_788785
646169	Q3ZC07	ENSBTAG00000005714	533219	NP_001029757
643803	O77750	ENSBTAG00000019037	281008	NP_851346
644975	A4IFD2	ENSBTAG00000016533	515903	NP_001077158
631946	Q2KHV7	ENSBTAG00000009749	522980	NP_001039728
634931	Q3MHW6	ENSBTAG00000015107	505775	NP_001032396
631143	Q9XT96	ENSBTAG00000013197	282010	NP_776865
638226	Q0IIH8	ENSBTAG00000010387	538509	NP_001069575
632596	Q17QW0	ENSBTAG00000016398	515215	NP_001069169
631152	Q29RI0	ENSBTAG00000021880	536925	NP_001039884
643808	Q2HJ48	ENSBTAG00000014259	784587	NP_001073829
632615	A6QQJ3	ENSBTAG00000017864	510082	NP_001095848
639638	Q1JPJ2	ENSBTAG00000004438	513156	NP_001069070
634972	Q1RMJ6	ENSBTAG00000014299	513152	NP_001039603
634975	Q0V8H6	ENSBTAG00000014297	523206	NP_001069307
634999	A4FUA8	ENSBTAG00000014295	534656	NP_001076949
633728	Q28005	ENSBTAG00000016573	281900	NP_776806
635002	A3KN28	ENSBTAG00000014294	534657	NP_001076950
632645	P81947	ENSBTAG00000012244	539882	NP_001108328
646175	Q2HJF5	ENSBTAG00000001364	767944	NP_001070484
635322	A6QLU5	ENSBTAG00000011498	515674	NP_001093842
630673	P0C591	ENSBTAG00000002924	616082	NP_001098914
632768	Q2TA16	ENSBTAG00000015825	535207	NP_001033255
630957	Q2KHW5	ENSBTAG00000006231	515577	NP_001019719
632775	Q2HJ68	ENSBTAG00000018773	508869	NP_001039481
632790	Q9MZL3	ENSBTAG00000021808	282160	NP_776934
630714	P68002	ENSBTAG00000012975	282120	NP_776911
629552	P11024	ENSBTAG00000011885	280878	NP_776368
631026	Q32LN7	ENSBTAG00000015944	513208	NP_001033186
638243	A6QLJ8	ENSBTAG00000016676	782020	NP_001094752
632814	Q6T8E9	ENSBTAG00000005861	407194	NP_001001147
631030	P62964	ENSBTAG00000012909	282201	NP_851371
632828	Q2NL14	ENSBTAG00000002693	540194	NP_001019742
635354	Q148M8	ENSBTAG00000010784	539270	NP_001069620
629566	A4FUB0	ENSBTAG00000007461	514072	NP_001076895
638253	Q5E9C0	ENSBTAG00000027446	617534	NP_001035691
632851	P00711	ENSBTAG00000005859	281894	NP_776803
629568	Q17QJ2	ENSBTAG00000001457	780867	NP_001073263
631084	A5PJU6	ENSBTAG00000001786	530270	NP_001092517
631222	Q3SZB8	ENSBTAG00000011508	539855	NP_001069659
632036	Q0VD42	ENSBTAG00000021342	520468	NP_001069274
631088	Q3ZCK9	ENSBTAG00000014440	510423	NP_001029553
644935	P35509	ENSBTAG00000017550	407190	NP_001098799
631093	Q8SPU7	ENSBTAG00000013657	282177	NP_776939
647081	A7MAZ5	ENSBTAG00000039163	509275	NP_001094536
630638	Q3SZV5	ENSBTAG00000014024	510314	NP_001029548
631252	Q32LD4	ENSBTAG00000000072	516874	NP_001033216
630280	P26892	ENSBTAG00000014921	280826	NP_776348
647101	P02253	ENSBTAG00000011677	513971	NP_001076894
631176	Q32L27	ENSBTAG00000004024	511631	NP_001068998
644943	A0JN62	ENSBTAG00000013184	534400	NP_001071468
635421	Q58DK8	ENSBTAG00000018523	531022	NP_001029746
644566	Q3ZBE1	ENSBTAG00000015901	514000	NP_001015594
632857	Q3SZX7	ENSBTAG00000016996	767915	NP_001070460
635045	A6QP24	ENSBTAG00000022580	616754	NP_001094731
635430	Q32LF0	ENSBTAG00000002642	515523	NP_001033207
641078	E1B7X9	ENSBTAG00000017061	530506	NP_001192361
635053	P62833	ENSBTAG00000014710	282031	NP_776873
639762	A6QLV3	ENSBTAG00000007709	511417	NP_001095413
638310	Q7YS61	ENSBTAG00000020546	353353	NP_861528
638344	P48616	ENSBTAG00000018463	280955	NP_776394
644952	A6QPM3	ENSBTAG00000020578	519857	NP_001096725
635066	Q0VC81	ENSBTAG00000007642	780806	NP_001098081
635067	P13619	ENSBTAG00000006441	282701	NP_001033590
644589	Q2KIJ8	ENSBTAG00000015229	525222	NP_001069334
644954	Q08E11	ENSBTAG00000001568	535494	NP_001070378
644958	Q17QS1	ENSBTAG00000031069	614112	NP_001069779
647674	Q0VC19	ENSBTAG00000002390	617289	NP_001071541
632877	Q08E43	ENSBTAG00000000289	617269	NP_001069920
632886	Q0IIG5	ENSBTAG00000000286	506544	NP_001068736
646177	Q5E9S8	ENSBTAG00000002179	538758	NP_001015668
630345	A2VE00	ENSBTAG00000013010	782956	NP_001075941
635153	Q3ZC48	ENSBTAG00000009888	767922	NP_001070464
633001	Q3T144	ENSBTAG00000000454	514271	NP_001029633
630744	Q1RMG8	ENSBTAG00000008642	539061	NP_001069612
630755	Q2KIG1	ENSBTAG00000002058	618099	NP_001069961
633008	Q28037	ENSBTAG00000016414	533656	NP_001161404
645018	Q5E9M1	ENSBTAG00000021506	509977	NP_001014891
635180	Q58DM3	ENSBTAG00000006466	505040	NP_001029404
643836	A7YY45	ENSBTAG00000003035	517248	NP_001095971
645063	A0JND3	ENSBTAG00000022681	508782	NP_001071350
638440	Q08E40	ENSBTAG00000015525	527210	NP_001070346
630406	Q08E29	ENSBTAG00000021313	525116	NP_001070342
